n_episode  5000
algorithm_type: sarsa
policy_type: epsilon_greedy
Episode: 136	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.436
Episode: 137	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.436
Episode: 138	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.436
Episode: 139	 Steps:   10	CumuR: -0.01	TermR: 0.0	Epsilon: 0.435
Episode: 140	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.435
Episode: 141	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.434
Episode: 142	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.434
Episode: 143	 Steps:   14	CumuR: -0.01	TermR: 0.0	Epsilon: 0.433
Episode: 144	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.433
Episode: 145	 Steps:    9	CumuR:  0.99	TermR: 1.0	Epsilon: 0.432
Episode: 146	 Steps:   10	CumuR:  0.99	TermR: 1.0	Epsilon: 0.432
Episode: 147	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.432
Episode: 148	 Steps:    9	CumuR: -0.01	TermR: 0.0	Epsilon: 0.431
Episode: 149	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.431
Episode: 150	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.430
Episode: 151	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.430
Episode: 152	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.429
Episode: 153	 Steps:   10	CumuR: -0.01	TermR: 0.0	Epsilon: 0.429
Episode: 154	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.429
Episode: 155	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.428
Episode: 156	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.428
Episode: 157	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.427
Episode: 158	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.427
Episode: 159	 Steps:   17	CumuR: -0.02	TermR: 0.0	Epsilon: 0.426
Episode: 160	 Steps:   12	CumuR: -0.01	TermR: 0.0	Epsilon: 0.426
Episode: 161	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.426
Episode: 162	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.425
Episode: 163	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.425
Episode: 164	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.424
Episode: 165	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.424
Episode: 166	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.423
Episode: 167	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.423
Episode: 168	 Steps:   10	CumuR:  0.99	TermR: 1.0	Epsilon: 0.423
Episode: 169	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.422
Episode: 170	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.422
Episode: 171	 Steps:   16	CumuR:  0.99	TermR: 1.0	Epsilon: 0.421
Episode: 172	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.421
Episode: 173	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.421
Episode: 174	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.420
Episode: 175	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.420
Episode: 176	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.419
Episode: 177	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.419
Episode: 178	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.418
Episode: 179	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.418
Episode: 180	 Steps:   16	CumuR: -0.01	TermR: 0.0	Epsilon: 0.418
Episode: 181	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.417
Episode: 182	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.417
Episode: 183	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.416
